FT-002,DFT-001,PT-002,FT-001,PT-003,LT-001,TT-002,Current_3,Current_4,TT-001,PT-004
50.584449,-1.097393,3.267483,3.353267,0.81975,28.275662,31.020286,50.393691,73.964161,45.454616,-0.068879
42.888805,0.378108,5.790525,2.791487,1.360957,28.476407,31.221118,50.631498,73.320371,46.473752,-1.090119
52.59397,2.197892,-2.774701,1.477249,0.563497,28.177338,31.960915,50.317839,76.332243,42.854487,-6.093781
54.078554,6.353885,4.353764,2.652067,0.200643,27.945866,30.760025,50.479794,75.272245,43.18668,0.732937
45.22436,-1.228548,4.788277,3.812533,0.374895,28.337114,32.153549,50.321939,74.45418,43.242046,-2.695802
46.399315,3.599617,2.113565,2.203053,0.098142,27.171564,30.678053,50.649948,75.66795,43.061595,-3.790866
50.0103,4.454178,-3.032949,1.397287,3.107578,29.549778,32.350282,50.313739,76.481914,42.149089,-3.639115
48.224288,4.583284,4.62226,1.795044,-4.391413,27.966351,32.079774,50.373191,76.131315,43.268703,-2.236449
45.775953,2.238878,2.261136,5.198532,0.624998,27.560764,34.694681,50.494144,75.059015,44.878405,-4.324043
47.535309,1.995011,1.816375,2.830443,3.101428,27.374358,29.266085,50.33834,78.583459,44.090984,-3.427895
50.976101,3.230742,4.013533,6.293389,1.057553,28.146611,31.194477,50.326039,74.628454,42.499738,-2.820893
47.955668,3.066798,3.066623,5.583987,-6.640291,27.939721,32.169943,50.36704,73.363427,45.581752,-2.939833
46.298839,3.704132,2.863714,4.958647,4.946451,27.763557,31.587942,50.34859,73.476193,43.982304,-3.134648
45.421211,2.783994,2.609565,1.508003,-1.316376,28.060578,30.653461,50.383441,81.747052,44.162754,-3.02186
55.263761,3.019664,2.464045,2.637715,-3.081447,27.982738,31.559252,50.36294,72.266523,43.053393,-1.042953
43.06105,2.753254,2.677202,3.029321,-1.152374,27.683669,32.046985,50.36499,75.430117,43.301513,-3.030063
46.860684,3.689787,2.478392,3.047774,-0.86742,27.519795,31.85845,50.508494,76.894022,44.088933,-4.071809
55.157134,3.240989,-2.770602,3.459883,-2.146636,28.425196,30.958807,50.262488,77.131855,41.954285,-3.475061
50.930989,3.691836,5.388806,2.46549,-2.218387,27.943818,31.194477,50.475693,74.9565,43.229742,-0.015562
43.674159,-0.437516,1.451549,2.986265,-1.404527,27.710298,32.55931,50.35884,77.533712,43.270754,-6.104034
54.090858,6.894902,2.38821,8.351884,-0.717768,27.94177,30.757976,50.619197,76.473713,44.712308,-1.016294
51.158598,-1.175266,2.218094,2.399881,-1.472178,29.011044,33.032699,50.36499,75.663849,44.982984,-0.253441
49.565335,-0.474403,8.569766,2.598759,-2.230687,27.433762,31.901485,50.434692,74.856036,43.902331,-0.370329
49.973391,3.019664,0.926854,3.865841,2.576622,27.70825,31.733443,50.483894,76.303539,42.745807,-2.429213
51.086829,4.575087,4.189797,0.974927,-1.70383,27.972496,29.245592,50.270688,76.38145,43.086202,-1.807857
50.213303,2.82293,5.505633,5.526579,-2.722693,28.27771,31.128899,50.518745,72.988224,43.377384,-1.434633
50.795654,1.863855,1.713896,2.442937,-1.000672,27.788138,30.358362,50.371141,74.931897,43.744437,-1.934999
50.996606,2.339294,2.28778,1.104095,5.467157,28.396519,31.962964,50.475693,76.824312,40.131324,-2.382048
53.143512,3.919309,3.048177,2.024677,-4.94902,28.066723,33.141312,50.387541,77.648528,42.138837,-1.686867
55.536482,2.693824,4.42345,5.879229,-1.174924,27.736928,31.483428,50.518745,70.626293,45.708888,-2.14827
40.323591,2.105673,2.796078,4.577293,1.887813,27.857784,31.059223,50.35884,80.469723,44.792281,0.027503
55.850213,-0.605559,2.132012,2.420384,0.957102,27.911043,31.487527,50.280938,75.655648,43.032887,-1.165994
52.963065,0.931421,2.789929,2.432686,0.547097,27.86393,32.704811,50.33629,74.271704,44.841494,-1.139335
45.712387,4.159078,6.157401,3.656711,0.495846,28.406761,31.53466,50.375241,74.134335,45.442313,-1.038851
46.946807,1.667122,-0.622634,2.945259,0.930452,27.605829,31.051026,50.565896,76.426556,44.414975,-4.695216
57.816673,4.765673,3.300276,2.453188,-0.184762,28.046239,31.403505,50.393691,75.590039,42.719149,0.308446
43.450651,0.535905,4.530029,-0.993355,-0.535316,28.351453,32.936382,50.535145,75.09387,42.132685,-2.628129
45.501182,4.556643,3.103516,3.365569,0.202693,27.298566,31.311287,50.313739,76.065706,43.453255,-3.423794
48.823043,3.935704,-3.754404,2.693073,1.953414,28.607506,31.311287,50.223537,76.488065,43.75469,-3.981579
48.689758,3.074995,7.35846,2.928857,-4.612816,27.110112,29.827594,50.553596,76.112862,43.561936,-2.168777
47.026777,1.451944,3.374062,5.288745,2.318319,27.394842,34.633202,50.36294,76.02265,42.897549,-3.649369
47.607078,2.771698,2.6854,5.754161,3.121929,27.480875,30.413693,50.582296,75.02621,43.264602,-3.386882
48.757426,3.195904,3.353566,5.241588,1.424508,28.656668,33.0286,50.35474,73.728378,43.963848,-3.758055
47.619381,2.917198,3.341268,4.364062,-6.226185,28.015513,30.731335,50.434692,74.702265,46.387628,-2.496886
48.259147,3.23689,2.377962,4.513734,3.294131,27.472682,31.270301,50.326039,74.983154,42.809375,-3.2905
43.727473,3.32706,2.707946,1.653574,-0.82847,27.693911,31.850253,50.303489,79.403574,43.563986,-3.583747
56.545343,3.450018,3.783979,4.105725,-3.134748,27.982738,31.327681,50.289138,73.236309,43.922837,-3.569392
44.248308,5.583346,2.351317,3.906847,-1.263075,27.978641,31.081765,50.553596,74.626404,44.152501,-2.68965
46.635126,2.081081,2.158656,2.932957,-0.680868,27.90285,32.182239,50.401891,76.053404,40.381494,-3.823677
51.470279,3.695935,1.29578,3.457832,-2.560741,25.94661,32.143303,50.373191,79.016069,41.556473,-3.194117
55.362187,3.111883,7.35641,3.693616,-2.029784,28.863558,31.516217,50.326039,75.259943,44.872253,-0.536435
41.002317,0.351467,1.029333,4.183636,-1.121623,28.437487,30.442384,50.295288,75.360407,45.067058,-3.157205
53.721762,1.958123,-0.339791,8.343682,-1.252825,27.952012,30.585835,50.289138,76.149768,44.523655,-0.825581
52.608323,2.863916,2.550127,0.663282,-1.570579,28.244936,33.596256,50.541295,77.250772,43.18463,-1.711475
50.836664,2.583162,9.69294,4.593695,-1.107273,28.380131,32.1515,50.229687,75.374759,44.168906,-0.727148
47.311801,1.214225,-0.255758,5.298996,1.664361,27.568957,31.409653,50.444943,75.700755,44.154552,-2.650687
51.298034,4.200064,3.923351,2.483943,-1.64643,27.865978,30.344017,50.572046,76.02265,42.499738,-1.602789
49.487415,3.411081,4.255384,-1.251692,-2.49719,28.392422,33.213037,50.285038,80.457422,42.499738,-1.508457
49.212644,2.937692,3.335119,3.78793,-1.843232,27.458343,30.614525,50.309639,73.912904,43.549632,-1.463343
47.748564,2.693824,3.447847,4.468627,3.013277,27.59149,29.880875,50.420342,75.350155,43.04109,-1.891935
51.808616,2.029849,3.013334,2.576206,-5.291374,27.898753,30.946511,50.846754,76.336344,45.050653,-1.840668
58.118101,2.195843,2.664904,4.991452,2.248618,28.167096,32.85441,50.36089,74.040022,42.325439,-2.464075
37.914216,3.331158,3.146557,3.377871,2.351119,27.87622,33.385178,50.434692,75.274295,42.468979,1.725467
53.143512,-3.273756,3.404805,3.23435,0.907902,27.82501,31.901485,50.524895,76.66439,44.138147,-3.573494
52.524252,3.939802,3.152706,3.111333,-0.256513,28.173241,30.684201,50.34244,74.753522,46.604989,-1.194703
49.73758,2.388477,2.683351,2.789437,0.149392,29.953317,31.165786,50.321939,74.124084,43.803903,-0.776364
42.259292,1.945827,-0.030303,2.588508,0.458946,26.696331,32.167894,50.330139,76.986285,43.787499,-2.728613
60.037398,4.579186,4.093467,3.599303,-0.223712,28.099498,31.612534,50.33424,75.534681,43.553733,-2.777829
44.10477,6.482991,4.12831,-3.226125,0.071491,28.515327,32.112563,50.373191,74.228648,43.367131,-2.113408
46.315243,2.650789,2.974392,8.938268,0.128892,27.843445,28.866472,50.623297,75.050813,42.932409,-3.370476
46.208615,3.322961,-1.43632,4.27795,-0.00026,26.030595,32.005999,50.514644,76.223578,42.68634,-3.86469
49.735529,3.757414,7.819617,2.092337,3.021477,28.90043,32.104366,50.192786,75.998046,44.025366,-1.145487
45.845671,1.001097,0.887912,3.496788,1.297406,28.476407,32.057232,50.444943,75.692553,44.330901,-2.628129
47.00012,2.337245,-0.140981,10.551849,0.688549,27.136741,30.229256,50.35884,71.237279,43.412244,-3.427895
49.39104,3.47256,2.468144,1.83605,1.016553,27.962254,34.584019,50.33834,79.243651,42.282377,-3.77446
48.390381,3.820942,5.649104,4.236944,-2.550491,27.734879,32.305197,50.258387,75.825822,43.641908,-3.032114
45.013156,2.544225,3.359714,5.635244,3.20803,27.939721,31.346125,50.604847,73.875999,43.254349,-2.966492
40.339995,2.790141,2.369764,2.360925,-0.303663,27.923334,30.33582,50.395741,75.87913,44.027416,-2.958289
56.559697,3.113932,2.750987,2.176399,-2.595591,27.933576,31.391209,50.289138,79.627055,42.643278,-7.582575
45.882581,7.919555,3.003086,4.128278,-3.889157,27.765606,31.760083,50.465443,76.387601,44.441632,0.458146
44.883972,-3.718455,3.449896,4.62445,0.108392,27.700056,31.339977,50.309639,75.52648,42.155241,-1.535116
48.017184,1.697861,2.099218,3.379921,-0.910471,26.792607,31.245709,50.282988,76.732049,44.61183,-3.50377
60.394191,4.523855,1.289631,2.508546,-1.757131,30.406017,32.202732,50.369091,74.696114,41.952234,-3.374577
37.547171,3.550434,3.017433,3.898646,-1.841182,27.773799,31.97526,50.408042,75.905783,43.049292,2.24634
51.328792,-3.493032,2.750987,6.385652,-1.306125,27.536183,33.202791,50.385491,75.957041,45.18189,-3.782663
51.343146,3.722576,2.183251,0.064596,-1.605429,28.107691,31.436294,50.309639,76.293288,44.570819,-1.693019
52.444281,2.089279,4.47264,3.804332,-2.031834,30.07827,31.526463,50.326039,75.727408,43.713678,-0.696388
48.486756,1.384317,1.008838,4.335358,-3.606254,26.811042,32.596198,50.410092,76.859167,43.04314,-2.708106
51.63022,4.693947,4.197996,3.988858,-0.646017,27.749218,32.280606,50.291188,76.481914,43.192832,-2.076496
49.540729,2.058539,5.151054,-3.096957,0.641398,28.4211,30.399348,50.35064,81.482565,43.846966,-1.278781
49.944683,1.691713,4.007384,9.016179,-0.769019,27.923334,28.40333,50.369091,69.174689,42.669936,-1.03475
48.00283,2.199941,1.724144,3.50909,0.987852,28.040094,31.618682,50.528995,73.996966,42.780667,-2.094952
50.47167,3.488955,2.742789,1.688429,1.211305,28.136369,32.870804,50.213286,77.52346,44.335002,-1.770945
56.289027,3.034009,3.839318,3.771527,-1.580829,27.986835,31.930175,50.299389,75.88118,43.063646,-1.881681
41.637981,1.802376,2.765334,3.826885,0.678299,27.657039,31.731393,50.35884,69.939447,43.401991,2.201225
49.499718,-1.523648,2.539879,3.072377,1.557759,27.607877,33.110572,50.557696,78.966863,42.290579,-5.170974
53.67665,6.407167,4.042227,2.699224,-0.279063,27.868026,32.145352,50.369091,76.321992,44.529807,-1.627397
48.470351,1.691713,3.661004,3.783829,0.405645,28.66691,31.063321,50.420342,73.552053,43.566037,-0.747655
38.225897,1.634333,5.372409,3.285608,1.110854,26.770074,30.782567,50.403941,75.233289,45.013743,-1.980114
61.661419,2.517584,2.648508,2.467541,-0.295463,28.30434,31.387111,50.416242,76.994486,43.490166,-7.08631
46.387012,9.413499,3.4294,1.936514,-0.00846,28.74475,29.362402,50.301439,75.09797,43.436851,-0.107842
45.671376,-1.224449,3.849566,9.297069,-0.080211,28.222403,30.747729,50.33834,74.712516,43.664464,-1.588434
45.898985,1.49498,0.268937,1.48545,0.186293,25.59633,32.311345,50.498244,75.772515,43.4348,-4.149735
49.676064,5.487028,3.706095,0.880613,5.655759,29.467842,31.657618,50.35679,75.995996,42.616621,-3.060823
47.055485,2.97253,2.318524,3.15849,-2.154836,27.939721,32.307247,50.424442,75.637196,42.854487,-2.970593
47.26874,3.111883,2.496838,10.496491,1.225655,27.444004,32.036739,50.418292,69.207494,44.445733,-3.315108
47.974123,3.257383,2.302127,1.399337,1.188755,28.011416,32.690466,50.33834,78.562956,44.008961,-3.50377
48.89071,3.279926,3.773731,4.019613,-1.250775,27.960205,31.557203,50.125134,76.123114,42.932409,-2.886515
46.676137,3.243038,3.136309,4.722864,-1.250775,27.386648,32.64743,50.510544,75.735609,41.482653,-3.251537
41.742558,3.743069,3.222392,4.454275,-1.135973,27.351825,30.635018,50.36294,75.555184,45.870883,-3.253587
52.507847,2.300357,3.271582,4.245145,-0.941221,28.312533,30.692398,50.33424,82.954672,44.496998,-5.624175
49.528425,4.263593,2.732541,4.306654,-1.878082,28.001174,31.122751,50.414192,71.647336,43.430699,1.889521
43.362478,-2.757331,2.945698,3.215898,0.709049,28.154805,32.280606,50.594597,73.379829,41.609788,-2.482531
46.45673,6.364132,2.806326,3.519341,-1.830932,27.452197,32.583902,50.317839,78.187753,44.263232,-3.883146
59.793385,4.222607,0.963747,3.636208,-2.150736,29.357227,31.352273,50.459293,75.991895,42.635076,-2.632231
38.229998,2.02575,2.494789,3.357368,-1.68538,27.60378,30.710842,50.297339,75.678201,43.582441,2.797973
49.805247,-4.831228,1.769235,4.831529,-0.969921,27.378454,35.014372,50.457243,77.062146,43.080051,-4.551668
52.140802,6.105919,2.824772,-0.741169,-1.121623,27.810671,32.743747,50.34039,76.926827,43.75674,-1.955506
50.803856,1.861806,5.179748,4.827429,-1.312276,30.184788,31.825661,50.375241,74.913444,44.939922,-1.135234
46.159403,0.386305,4.361963,6.877722,-7.638653,25.63525,29.917763,50.686849,74.628454,44.197614,-2.44972
51.521542,4.025873,6.01393,5.081665,1.401958,27.560764,31.604337,50.401891,76.274835,42.963168,-1.6356
49.347979,3.040157,5.013732,-3.205622,0.7644,28.714023,30.436236,50.258387,80.578389,42.954965,-1.377214
48.907115,2.632345,4.238988,10.129488,-1.796081,28.242887,29.264036,50.35884,70.080917,43.445053,-1.567927
47.88595,2.003208,1.515086,2.764833,0.186293,27.546425,30.71494,50.485944,75.485474,43.7916,-2.349237
50.600853,2.046243,2.855516,1.579763,2.683223,27.923334,32.014197,50.510544,77.466052,43.406092,-2.59942
55.466764,3.23689,3.800376,3.552146,-1.589029,28.136369,33.100326,50.385491,76.010348,41.849706,-1.920644
45.484778,2.816782,4.075021,4.90534,0.573747,27.937673,32.497831,50.695049,67.413493,44.378064,0.706278
46.764309,0.324826,3.285929,4.370213,1.330207,27.898753,31.342026,50.371141,78.079088,43.984354,-4.453236
53.910411,6.157152,2.851417,2.60081,-0.81617,27.888511,31.313336,50.313739,76.395802,43.785448,-1.354656
50.613157,-0.529735,3.119913,3.591102,-0.385664,27.698008,32.069528,50.512594,76.578278,41.357568,-0.28215
37.188328,1.072823,8.670196,3.640309,1.451158,25.960949,31.702703,50.34244,77.121604,45.436161,-1.526914
58.239082,0.613778,3.156805,3.833036,1.002203,28.556295,31.372766,50.594597,75.483424,44.974782,-6.84433
47.490197,8.987244,2.890359,2.557753,0.516347,28.976221,28.417675,50.375241,73.765283,43.391738,1.508095
44.48822,-0.736715,5.522029,6.260584,-0.791569,28.14866,31.112505,50.602797,74.689963,42.47103,-3.093634
46.255778,4.560742,2.177102,2.926806,-0.391814,25.438602,32.573656,50.385491,76.020599,43.281007,-4.326094
49.294665,4.83125,5.185897,2.572106,5.823861,29.650151,31.104307,50.276838,76.397852,43.730083,-2.055989
45.833368,2.005257,2.173003,3.006768,-1.939583,27.775848,31.1248,50.451093,75.81352,43.553733,-2.115459
46.323445,1.99706,1.814326,10.391926,0.594248,27.011787,33.170002,50.34039,70.784165,42.856538,-4.385563
48.431391,3.732822,2.644408,0.288078,1.908314,27.724637,34.176208,50.432642,78.763884,43.020584,-3.374577
48.267349,3.435673,6.177897,5.659848,-1.199524,27.853688,31.725245,50.241987,77.541913,44.175058,-3.491466
46.009714,2.454055,4.417302,7.047897,-2.942045,27.966351,30.237454,50.736051,73.412634,45.021945,-2.933681
43.540874,3.724625,2.816574,4.187737,-1.818632,27.757412,30.050967,50.397791,74.673561,45.315177,-3.107989
53.32806,3.124178,2.925202,3.121584,-0.564016,28.091304,32.206831,50.297339,84.320163,42.737604,-5.474475
49.579689,5.405056,3.800376,4.726964,-3.050697,27.839349,31.583844,50.545395,73.271164,43.961798,-0.07093
42.804734,-1.882277,2.591119,4.83768,-0.04331,27.679572,31.196526,50.309639,75.510078,42.68429,-3.575544
45.849772,3.583223,2.461995,3.869941,-1.744831,27.398939,31.706802,50.323989,77.789998,43.635756,-3.92416
58.07709,4.179571,0.971945,3.72027,-2.044134,29.355178,32.196584,50.422392,75.858627,41.529816,-3.766258
39.952445,3.445919,4.27588,4.649053,-1.597229,27.94177,31.729344,50.387541,75.266094,44.240676,2.66673
49.048601,-4.08733,3.130161,5.866928,-1.539828,27.827058,33.799137,50.36499,76.221528,44.408823,-4.082062
51.519491,7.030156,3.214194,-0.843684,-1.69563,27.314953,30.573539,50.330139,77.398393,43.486064,-3.339716
51.673281,4.068909,5.114161,7.049947,-1.837082,29.437115,31.649421,50.426492,77.295878,43.119011,-1.442836
46.825825,1.894595,6.239385,7.064299,-6.843243,25.137484,31.680161,50.422392,76.119013,43.910533,-2.20774
48.42729,2.224533,6.282426,6.151918,3.021477,27.736928,31.589992,50.313739,76.043153,44.236575,-2.203638
50.246111,2.55857,2.992838,-2.07591,-1.154424,28.642329,29.901368,50.33629,80.145778,43.00828,-1.496153
49.692468,3.093439,4.82107,7.589174,-2.691942,28.181435,30.091953,50.36704,72.289076,42.5428,-1.262376
48.820992,2.689725,2.53578,3.049824,-0.494316,27.724637,31.981408,50.820103,74.657158,43.670616,-2.17698
50.346587,2.898755,4.230789,2.957561,1.60491,28.056481,31.630978,50.241987,77.720288,44.568768,-1.693019
55.743586,2.222484,3.23059,4.423521,-1.078573,27.911043,32.194535,50.36294,76.438858,42.417715,-1.848871
43.153324,1.96632,3.224442,4.997603,0.614748,27.59149,32.452747,50.35474,68.059333,42.866791,0.132088
46.69049,1.808524,3.408905,4.236944,-0.04126,27.517747,32.801128,50.35474,80.057616,42.682239,-7.272922
54.336921,8.919616,4.347616,4.077021,-1.853482,27.974544,31.561301,50.535145,77.437348,45.618662,-1.647904
49.694519,0.187523,3.833169,6.041203,-0.500466,28.398567,30.1022,50.399841,73.652517,43.395839,0.099277
38.980493,0.279741,7.743782,4.044216,0.563497,27.013836,31.202674,50.516695,75.323502,45.743747,-1.106524
56.163945,3.640604,2.357466,3.045723,0.575797,27.929479,32.676121,50.35064,77.52141,42.352096,-7.793796
49.300817,10.645132,5.01988,3.9294,-0.299563,27.935624,28.397182,50.305539,75.585939,43.010331,0.082871
41.869691,-0.412924,4.913302,8.023837,0.438446,27.919237,30.464926,50.319889,75.352206,43.687021,-2.915225
45.866177,3.68159,2.199648,3.693616,0.711099,25.733574,31.423998,50.592547,75.788917,43.102607,-4.244066
48.294006,4.351713,3.486789,3.008818,5.450757,29.412534,31.825661,50.405992,75.901683,42.838083,-2.927529
45.552445,3.224594,3.847516,3.810483,-1.970334,27.995028,32.321592,50.35884,75.122574,43.955646,-2.765525
46.5367,2.886459,4.245136,10.369373,-2.031834,27.394842,33.567566,50.436742,71.827762,43.959747,-3.583747
47.910556,3.642653,2.279582,-2.340398,0.223193,27.663185,33.741757,50.401891,82.962873,43.143618,-3.477111
47.832636,3.718477,5.729038,5.061162,-1.304075,27.589442,32.040838,50.264538,78.966863,42.120381,-3.183864
45.22231,2.97253,4.597665,7.576873,-3.557053,27.362067,31.469083,50.473643,75.052864,43.832612,-3.071077
39.942192,2.542175,3.304376,4.938144,2.041565,27.450149,30.641166,50.430592,75.464972,45.46897,-3.466858
53.161967,2.488893,3.292078,4.023713,-0.965821,28.35555,30.585835,50.315789,82.429798,43.570138,-6.96327
50.853069,5.605888,3.445797,4.577293,-3.805106,28.249032,31.296942,50.375241,73.150197,43.010331,-0.206275
44.439007,-1.117886,3.113764,5.087816,-0.592717,27.960205,32.499881,50.615097,74.735069,42.50794,-3.165408
47.629634,4.169325,4.134459,4.62855,-1.68333,27.822961,31.524414,50.34859,78.011429,44.535959,-3.885197
